ID,Тип,Артикул,"GTIN, UPC, EAN или ISBN",Имя,Опубликован,Рекомендуемый?,"Видимость в каталоге","Краткое описание",Описание,"Дата начала действия скидки","Дата окончания действия скидки","Статус налога","Налоговый класс",Наличие,Запасы,"Величина малых запасов","Возможен ли предзаказ?","Продано индивидуально?","Вес (кг)","Длина (см)","Ширина (см)","Высота (см)","Разрешить отзывы от клиентов?","Примечание к покупке","Акционная цена","Базовая цена",Категории,Метки,"Класс доставки",Изображения,"Лимит скачивания","Дней срока скачивания",Родительский,"Сгруппированные товары",Апсэлы,Кросселы,"Внешний URL","Текст кнопки",Позиция,Бренды,"Название атрибута 1","Значения атрибутов 1","Видимость атрибута 1","Глобальный атрибут 1","Мета: ocean_post_layout","Мета: ocean_sidebar","Мета: ocean_second_sidebar","Мета: ocean_disable_margins","Мета: ocean_display_top_bar","Мета: ocean_display_header","Мета: ocean_center_header_left_menu","Мета: ocean_custom_header_template","Мета: ocean_header_custom_menu","Мета: ocean_menu_typo_font_family","Мета: ocean_custom_footer_template","Мета: _wc_gla_synced_at","Мета: _wc_gla_sync_status","Мета: _wc_gla_visibility","Мета: _wapl_label_type","Мета: _wapl_label_text","Мета: _wapl_label_style","Мета: _wapl_label_align","Мета: _wapl_custom_bg_color","Мета: _wapl_custom_text_color","Мета: _wapl_label_exclude","Мета: _wp_page_template","Мета: _yoast_indexnow_last_ping","Мета: send_coupons_on_renewals","Мета: _woovr_active","Мета: ekit_post_views_count","Мета: _siteseo_robots_primary_cat","Мета: _siteseo_redirections_type","Мета: _siteseo_redirections_logged_status","Мета: ocean_disable_title","Мета: ocean_disable_heading","Мета: ocean_disable_breadcrumbs","Мета: ocean_display_footer_widgets","Мета: ocean_display_footer_bottom","Мета: _wcj_product_addons_per_product_settings_enabled","Мета: _wcj_product_addons_per_product_total_number","Мета: _wcj_product_addons_per_product_enabled_1","Мета: _wcj_product_addons_per_product_enable_by_variation_1","Мета: _wcj_product_addons_per_product_type_1","Мета: _wcj_product_addons_per_product_title_1","Мета: _wcj_product_addons_per_product_label_1","Мета: _wcj_product_addons_per_product_price_1","Мета: _wcj_product_addons_per_product_tooltip_1","Мета: _wcj_product_addons_per_product_default_1","Мета: _wcj_product_addons_per_product_placeholder_1","Мета: _wcj_product_addons_per_product_class_1","Мета: _wcj_product_addons_per_product_required_1","Мета: _wcj_product_addons_per_product_qty_1","Мета: _wcj_product_addons_per_product_enabled_2","Мета: _wcj_product_addons_per_product_enable_by_variation_2","Мета: _wcj_product_addons_per_product_type_2","Мета: _wcj_product_addons_per_product_title_2","Мета: _wcj_product_addons_per_product_label_2","Мета: _wcj_product_addons_per_product_price_2","Мета: _wcj_product_addons_per_product_tooltip_2","Мета: _wcj_product_addons_per_product_default_2","Мета: _wcj_product_addons_per_product_placeholder_2","Мета: _wcj_product_addons_per_product_class_2","Мета: _wcj_product_addons_per_product_required_2","Мета: _wcj_product_addons_per_product_qty_2","Мета: _last_editor_used_jetpack","Мета: _yoast_wpseo_content_score","Мета: _yoast_wpseo_estimated-reading-time-minutes","Мета: _wp_old_date","Мета: wpcvt_name","Мета: wpcvt_image","Мета: woovr_name","Мета: woovr_image","Мета: woovr_image_id","Мета: _yoast_wpseo_focuskeywords","Мета: _yoast_wpseo_keywordsynonyms","Мета: _yith_wcbm_badge_from_date","Мета: _yith_wcbm_badge_to_date","Мета: _yith_wcbm_badge_schedule","Мета: berocket_post_order","Мета: _yoast_wpseo_focuskw","Мета: _yoast_wpseo_metadesc","Мета: _yoast_wpseo_linkdex","Мета: _yoast_wpseo_title","Атрибут 1 по умолчанию"
157,variable,157,,"Чикен Бургер + Фри",1,1,visible,,"<em>Булочка с кунжутом, соус горчичный, огурец маринованный, салат айсберг, куриная котлета в панировке, сыр чеддер, помидор, соус барбекю, картофель фри</em>",,,taxable,,1,,,0,0,,,,,0,,,,Бургеры,,,https://soho.by/wp-content/uploads/2022/01/Чикен-Бургер-Фри.jpg,,,,,,,,,204,,Бургеры,"Острый Бургер, Простой Бургер",1,1,full-screen,0,0,on,off,off,0,0,0,0,,1646913061,pending,sync-and-show,label,,red,none,#D9534F,#fff,no,default,1766049206,no,default,830,18,301,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,variable,527,,Жульен,1,1,visible,,"<div>Состав: Филе цыпленка, шампиньоны, лук, сливки, сыр Моцарелла, соус Цезарь, специи, зелень.</div>\n\n<div></div>",,,taxable,,1,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, перец болгарский, Пицца, помидор",,https://soho.by/wp-content/uploads/2022/02/Жульен.jpg,,,,,"1660, 15150","15323, 15325, 15324",,,227,,Размер,"30см, 30см+ Сырный борт, 40см, 40см. +Сырный борт",1,1,,0,0,on,default,default,0,0,0,0,0,1647527295,synced,sync-and-show,,,,,,,,default,1737101142,no,default,789,,,,default,default,default,default,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,classic-editor,90,,2022-01-07,,,,,,,,,,,
528,variation,528,,"Жульен - 40см. +Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,,,,527,,,"15323, 15325, 15324",,,3,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647527286,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,variation,530,,"Жульен - 30см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22,,,,,,,527,,,"15323, 15325, 15324",,,1,,Размер,30см,,1,,,,,,,,,,,,1647527291,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,variation,531,,"Жульен - 40см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38,,,,,,,527,,,"15323, 15325, 15324",,,2,,Размер,40см,,1,,,,,,,,,,,,1647527293,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,variation,532,,"Жульен - 30см+ Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26,,,,,,,527,,,"15323, 15325, 15324",,,4,,Размер,"30см+ Сырный борт",,1,,,,,,,,,,,,1647527295,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,variable,699,,"4 сезона Цыплёнок",-1,0,visible,"Состав: Филе цыпленка, ветчина, шампиньоны, перец болгарский, маслины, сыр Моцарелла, томатный соус","<div>Состав: Филе цыпленка, ветчина, шапиньоны, перец болгарский, маслины, сыр Моцарелла, томатный соус, специи</div>\n\n<div>Вес: 28см.- 320 гр.</div>\n\n<div>Вес: 32см.- 475 гр.</div>\n\n<div>Вес: 40 см.-880 гр.</div>",,,taxable,,0,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/image-14.webp,,,,,"527, 12735","12735, 1609, 1580, 1581",,,217,,Размер,"28см., 32см., 32см. +Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647832992,synced,sync-and-show,,,,,,,,default,,,,,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,,,,,,,,,,,,
700,variation,700,,"4 сезона Цыплёнок - 28см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"13,5",,,,,,,699,,,"12735, 1609, 1580, 1581",,,1,,Размер,28см.,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,variation,701,,"4 сезона Цыплёнок - 32см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"16,5",,,,,,,699,,,"12735, 1609, 1580, 1581",,,2,,Размер,32см.,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,variation,702,,"4 сезона Цыплёнок - 40см",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,26,,,,,,,699,,,"12735, 1609, 1580, 1581",,,3,,Размер,40см,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,variation,703,,"4 сезона Цыплёнок - 32см. +Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,20,,,,,,,699,,,"12735, 1609, 1580, 1581",,,4,,Размер,"32см. +Сырный борт",,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,variation,704,,"4 сезона Цыплёнок - 40см. +Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"30,5",,,,,,,699,,,"12735, 1609, 1580, 1581",,,5,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,variable,1611,,"4 сыра",-1,1,visible,"<div>Сыр Пармезан, сыр Сливочный, сыр ДорБлю, сыр Моцарелла,томатный соус, специи.</div>\n\n<div>Вес: 28см.- 260 гр.</div>\n\n<div>Вес: 32см.- 390 гр.</div>\n\n<div>Вес: 40см.- 640 гр.</div>","<div>Сыр Пармезан, сыр Сливочный, сыр Дор Блю, сыр Моцарелла, томатный соус, специи.</div>\n\n<div>Вес: 28см.- 260 гр.</div>\n\n<div>Вес: 32см.- 390 гр.</div>\n\n<div>Вес: 40см.- 640 гр.</div>",,,taxable,,0,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/image-10-1.webp,,,,,12735,"12735, 1609, 1580, 1581",,,218,,Размер,"28см., 32см., 32см. +Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647832992,synced,sync-and-show,,,,,,,,default,,,,,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,,,,,,,,,,,,
1612,variation,1612,,"4 сыра - 28см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"13,5",,,,,,,1611,,,"12735, 1609, 1580, 1581",,,1,,Размер,28см.,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,variation,1613,,"4 сыра - 32см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"16,5",,,,,,,1611,,,"12735, 1609, 1580, 1581",,,2,,Размер,32см.,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,variation,1614,,"4 сыра - 40см",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,26,,,,,,,1611,,,"12735, 1609, 1580, 1581",,,3,,Размер,40см,,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,variation,1615,,"4 сыра - 32см. +Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,20,,,,,,,1611,,,"12735, 1609, 1580, 1581",,,4,,Размер,"32см. +Сырный борт",,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,variation,1616,,"4 сыра - 40см. +Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"30,5",,,,,,,1611,,,"12735, 1609, 1580, 1581",,,5,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647832992,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,variable,1618,,"Бургер Пицца",1,1,visible,,"<div>Бекон, говядина, лук маринованный, огурец маринованный, салат айсберг, сыр Моцарелла, сыр чеддер, горчичный соус, специи.</div>\n\n<div></div>",,,taxable,,1,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/02/Пицца-Бургер.webp,,,,,"3100, 15150","15323, 15325, 15324",,,219,,Размер,"30см, 30см+ Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647183514,synced,sync-and-show,,,,,,,,default,1737101070,no,default,749,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,2022-01-17,,,,,,,,,,,
1620,variation,1620,,"Бургер Пицца - 30см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35,,,,,,,1618,,,"15323, 15325, 15324",,,1,,Размер,30см,,1,,,,,,,,,,,,1647183514,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,variation,1621,,"Бургер Пицца - 40см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,56,,,,,,,1618,,,"15323, 15325, 15324",,,2,,Размер,40см,,1,,,,,,,,,,,,1647183514,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,variation,1622,,"Бургер Пицца - 30см+ Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39,,,,,,,1618,,,"15323, 15325, 15324",,,3,,Размер,"30см+ Сырный борт",,1,,,,,,,,,,,,1647183514,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,variation,1623,,"Бургер Пицца - 40см. +Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,61,,,,,,,1618,,,"15323, 15325, 15324",,,4,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647183514,synced,,label,,red,none,#D9534F,#fff,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,variable,1625,,"Ветчина и грибы",1,0,visible,,"<div>Ветчина, шампиньоны,  Лук зеленый, сыр Моцарелла, томатный соус, специи.</div>\n\n<div></div>",,,taxable,,1,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/Ветчина-и-грибы.webp,,,,,"15801, 527, 1660","15323, 15325, 15324",,,220,,Размер,"30см, 30см+ Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647182919,synced,sync-and-show,,,,,,,,default,1737101973,no,default,725,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,2022-12-10,,,,,,,,,,,
1627,variation,1627,,"Ветчина и грибы - 30см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,,,,1625,,,"15323, 15325, 15324",,,1,,Размер,30см,,1,,,,,,,,,,,,1647182919,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,variation,1628,,"Ветчина и грибы - 40см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,,,,1625,,,"15323, 15325, 15324",,,2,,Размер,40см,,1,,,,,,,,,,,,1647182919,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,variation,1629,,"Ветчина и грибы - 30см+ Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28,,,,,,,1625,,,"15323, 15325, 15324",,,3,,Размер,"30см+ Сырный борт",,1,,,,,,,,,,,,1647182919,synced,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,variation,1630,,"Ветчина и грибы - 40см. +Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,45,,,,,,,1625,,,"15323, 15325, 15324",,,4,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647182919,synced,,label,,red,none,#D9534F,#fff,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,variable,1632,,Гавайская,1,0,visible,,"<div>Сыр Моцарелла, соус,, филе цыпленка, ветчина, ананас маринованный,  специи.</div>\n\n<div></div>",,,taxable,,1,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/02/Гавайская.jpg,,,,,"15475, 15468","15323, 15325, 15324",,,222,,Размер,"30см, 30см+ Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647183512,pending,sync-and-show,,,,,,,,default,1737100907,no,default,838,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,2022-01-17,,,,,,,,,,,
1634,variation,1634,,"Гавайская - 30см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,,,,1632,,,"15323, 15325, 15324",,,1,,Размер,30см,,1,,,,,,,,,,,,1647183512,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,variation,1635,,"Гавайская - 40см",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35,,,,,,,1632,,,"15323, 15325, 15324",,,2,,Размер,40см,,1,,,,,,,,,,,,1647183512,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,variation,1636,,"Гавайская - 30см+ Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,,,,1632,,,"15323, 15325, 15324",,,3,,Размер,"30см+ Сырный борт",,1,,,,,,,,,,,,1647183512,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,variation,1637,,"Гавайская - 40см. +Сырный борт",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,,,,1632,,,"15323, 15325, 15324",,,4,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647183512,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,variable,1639,,Деревенская,-1,0,hidden,"<div>Сыр Пармезан, сыр Сливочный, сыр ДорБлю, сыр Моцарелла,томатный соус, специи.</div>\n\n<div>Вес: 28см.- 260 гр.</div>\n\n<div>Вес: 32см.- 390 гр.</div>\n\n<div>Вес: 40см.- 640 гр.</div>","<div>Говядина, бекон, опята маринованные, огурец маринованный, лук, сыр Моцарелла, руккола, томатный соус, специи.</div>\n\n<div>Вес: 28см.- 340 гр.</div>\n\n<div>Вес: 32см.- 520 гр.</div>\n\n<div>Вес: 40см.- 890 гр.</div>",,,taxable,,0,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/image-14-1.webp,,,,,12735,"12735, 1609, 1580, 1581",,,225,,Размер,"28см., 32см., 32см. +Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647182917,synced,sync-and-show,,,,,,,,default,1722681093,,,,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,,,,,,,,,,,,
1640,variation,1640,,"Деревенская - 28см.",-1,0,hidden,,,,,taxable,parent,0,,,0,0,,,,,0,,,"13,5",,,,,,,1639,,,"12735, 1609, 1580, 1581",,,1,,Размер,28см.,,1,,,,,,,,,,,,1647182917,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,variation,1641,,"Деревенская - 32см.",-1,0,hidden,,,,,taxable,parent,0,,,0,0,,,,,0,,,17,,,,,,,1639,,,"12735, 1609, 1580, 1581",,,2,,Размер,32см.,,1,,,,,,,,,,,,1647182917,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,variation,1642,,"Деревенская - 40см",-1,0,hidden,,,,,taxable,parent,0,,,0,0,,,,,0,,,26,,,,,,,1639,,,"12735, 1609, 1580, 1581",,,3,,Размер,40см,,1,,,,,,,,,,,,1647182917,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,variation,1643,,"Деревенская - 32см. +Сырный борт",-1,0,hidden,,,,,taxable,parent,0,,,0,0,,,,,0,,,"20,5",,,,,,,1639,,,"12735, 1609, 1580, 1581",,,4,,Размер,"32см. +Сырный борт",,1,,,,,,,,,,,,1647182917,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,variation,1644,,"Деревенская - 40см. +Сырный борт",-1,0,hidden,,,,,taxable,parent,0,,,0,0,,,,,0,,,"30,5",,,,,,,1639,,,"12735, 1609, 1580, 1581",,,5,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647182917,synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,variable,1646,,Канри,-1,0,visible,,"<div>сыр Моцарелла, ветчина, шампиньоны, салями, соус Чесночный, сливочный соус, кукуруза, перец болгарский, Лук маринованный, специи.</div>\n\n<div></div>",,,taxable,,0,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/канри-сохо-меню.jpg,,,,,12735,"12735, 1609, 1580, 1581",,,230,,Размер,"30см, 30см+ Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647832992,pending,sync-and-show,,,,,,,,default,1713812558,no,default,,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,,,,,,,,,,,,
1648,variation,1648,,"Канри - 30см",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"18,5",,,,,,,1646,,,"12735, 1609, 1580, 1581",,,2,,Размер,30см,,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,variation,1649,,"Канри - 40см",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,29,,,,,,,1646,,,"12735, 1609, 1580, 1581",,,2,,Размер,40см,,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,variation,1650,,"Канри - 30см+ Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,22,,,,,,,1646,,,"12735, 1609, 1580, 1581",,,4,,Размер,"30см+ Сырный борт",,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,variation,1651,,"Канри - 40см. +Сырный борт",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,33,,,,,,,1646,,,"12735, 1609, 1580, 1581",,,4,,Размер,"40см. +Сырный борт",,1,,,,,,,,,,,,1647832992,pending,,label,,red,none,#D9534F,#fff,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,variable,1653,,Капричеза,-1,0,visible,"<div>Сыр Пармезан, сыр Сливочный, сыр ДорБлю, сыр Моцарелла,томатный соус, специи.</div>\n\n<div>Вес: 28см.- 260 гр.</div>\n\n<div>Вес: 32см.- 390 гр.</div>\n\n<div>Вес: 40см.- 640 гр.</div>","<div>Ветчина, перец болгарский, помидор, сыр Моцарелла,томатный соус , руккола, маслины, лук, специи.</div>\n\n<div>Вес: 28см.- 320 гр.</div>\n\n<div>Вес: 32см.- 470 гр.</div>\n\n<div>Вес: 40см.- 750 гр.</div>",,,taxable,,0,,,0,0,,,,,0,,,,Пицца,"Ветчина, Вкусная Пицца в Жодино, Доставка Пиццы, курица, перец болгарский, Пицца, шампиньоны",,https://soho.by/wp-content/uploads/2022/01/image-16.webp,,,,,12735,"12735, 1609, 1580, 1581",,,231,,Размер,"28см., 32см., 32см. +Сырный борт, 40см, 40см. +Сырный борт",1,1,full-screen,0,0,on,off,off,0,0,0,0,0,1647832992,pending,sync-and-show,,,,,,,,,,,,,,,,on,default,default,off,default,no,2,yes,,radio,"Сырный борт32см.",,3.50,,,,,no,,no,,checkbox,"Сырный борт 40см.",,4.50,,,,,no,,,,,,,,,,,,,,,,
1654,variation,1654,,"Капричеза - 28см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"13,5",,,,,,,1653,,,"12735, 1609, 1580, 1581",,,1,,Размер,28см.,,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,variation,1655,,"Капричеза - 32см.",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,"16,5",,,,,,,1653,,,"12735, 1609, 1580, 1581",,,2,,Размер,32см.,,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,variation,1656,,"Капричеза - 40см",-1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,26,,,,,,,1653,,,"12735, 1609, 1580, 1581",,,3,,Размер,40см,,1,,,,,,,,,,,,1647832992,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
